Borough,Neighborhood,Building_Class_Category,Tax_Class_At_Present,Block,Lot,Building_Class_At_Present,Address,Zip_Code,Residential_Units,Commercial_Units,Total_Units,Land_Square_Feet,Gross_Square_Feet,Year_Built,Tax_Class_At_Time_Of_Sale,Building_Class_At_Time_Of_Sale,Sale_Price,Sale_Date
2,MORRISANIA/LONGWOOD,05 TAX CLASS 1 VACANT LAND,1B,2620,49,V0,893 EAGLE AVENUE,10456,0.0,0.0,0.0,1858.0,0.0,nan,1,V0,3350000,2023-11-30
2,MORRISANIA/LONGWOOD,05 TAX CLASS 1 VACANT LAND,1B,2620,50,V0,589 EAST 161 STREET,10456,0.0,0.0,0.0,2500.0,0.0,nan,1,V0,3350000,2023-11-30
2,MORRISANIA/LONGWOOD,05 TAX CLASS 1 VACANT LAND,1B,2620,52,V0,N/A EAST 161 STREET,10451,0.0,0.0,0.0,2690.0,0.0,nan,1,V0,3350000,2023-11-30
2,MORRISANIA/LONGWOOD,05 TAX CLASS 1 VACANT LAND,1B,2620,56,V0,895 EAGLE AVENUE,10456,0.0,0.0,0.0,1875.0,0.0,nan,1,V0,3350000,2023-11-30
2,MORRISANIA/LONGWOOD,05 TAX CLASS 1 VACANT LAND,1B,2623,156,V0,N/A PONTIAC PLACE,10455,0.0,0.0,0.0,2640.0,0.0,nan,1,V0,0,2024-07-29
2,MORRISANIA/LONGWOOD,05 TAX CLASS 1 VACANT LAND,1B,2623,156,V0,N/A PONTIAC PLACE,10455,0.0,0.0,0.0,2640.0,0.0,nan,1,V0,2700000,2024-02-06
2,MORRISANIA/LONGWOOD,05 TAX CLASS 1 VACANT LAND,1B,2691,91,V0,1077 HALL PLACE,10459,0.0,0.0,0.0,2625.0,0.0,nan,1,V0,0,2024-02-21
2,MORRISANIA/LONGWOOD,05 TAX CLASS 1 VACANT LAND,1B,2700,36,V0,1078 HALL PLACE,10459,0.0,0.0,0.0,2474.0,0.0,nan,1,V0,800000,2024-10-10
2,MORRISANIA/LONGWOOD,05 TAX CLASS 1 VACANT LAND,1B,2963,29,V0,N/A BRISTOW STREET,10459,0.0,0.0,0.0,2490.0,0.0,nan,1,V0,0,2024-08-14
2,MORRISANIA/LONGWOOD,05 TAX CLASS 1 VACANT LAND,1B,2968,38,V0,816 RITTER PLACE,10459,0.0,0.0,0.0,1821.0,0.0,nan,1,V0,225000,2024-08-19
2,MORRISANIA/LONGWOOD,05 TAX CLASS 1 VACANT LAND,1B,2994,15,V0,1432 VYSE,10459,0.0,0.0,0.0,2500.0,0.0,nan,1,V0,1010000,2024-10-30
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2A,2376,46,S3,3015 3RD AVE,10455,3.0,1.0,4.0,1409.0,6000.0,1927.0,2,C7,1475000,2024-04-18
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2B,2376,47,C7,3013 3RD AVE,10455,4.0,2.0,6.0,2042.0,4868.0,1927.0,2,C7,1475000,2024-04-18
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,4,2376,48,G7,N/A ELTON AVE,10455,0.0,0.0,0.0,3636.0,0.0,nan,2,C7,50000,2024-04-18
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2B,2612,3,C1,1232 FULTON AVE,10456,8.0,0.0,8.0,2637.0,6838.0,2015.0,2,C1,2100000,2024-06-11
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2,2685,56,C7,699 BECK STREET,10455,24.0,2.0,26.0,5375.0,19400.0,1913.0,2,C7,0,2024-08-01
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2,2691,112,C4,1029 HALL PLACE,10459,32.0,0.0,32.0,5822.0,23997.0,1907.0,2,C4,0,2024-08-01
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2A,2694,23,C2,878 E 169 ST,10459,5.0,0.0,5.0,1458.0,2730.0,1901.0,2,C2,0,2024-03-08
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2A,2706,63,C3,1137 TIFFANY STREET,10459,4.0,0.0,4.0,2875.0,3000.0,1907.0,2,C3,1050000,2024-06-03
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2A,2708,30,C3,738 KELLY STREET,10455,4.0,0.0,4.0,2500.0,2974.0,1909.0,2,C3,0,2023-12-07
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2A,2708,30,C3,738 KELLY STREET,10455,4.0,0.0,4.0,2500.0,2974.0,1909.0,2,C3,0,2024-10-02
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2,2715,49,C7,995 WESTCHESTER AVENUE,10459,7.0,7.0,14.0,4657.0,14000.0,1924.0,2,C7,3650000,2024-09-12
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2B,2716,2,C1,1034 KELLY STREET,10459,9.0,0.0,9.0,2000.0,5123.0,2023.0,2,C1,0,2024-04-09
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2,2718,35,C1,916 EAST 169 STREET,10459,26.0,0.0,26.0,4320.0,15875.0,1925.0,2,C1,0,2024-08-01
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2,2751,36,C1,1117 WESTCHESTER AVE,10459,32.0,0.0,32.0,8685.0,31519.0,1910.0,2,C1,5213221,2024-04-17
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2A,2756,43,C3,1027 LONGFELLOW AVENUE,10459,4.0,0.0,4.0,2500.0,3318.0,1930.0,2,C3,999000,2024-09-06
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2A,2756,45,C3,1021 LONGFELLOW AVE,10459,4.0,0.0,4.0,2500.0,3318.0,1930.0,2,C3,0,2024-03-28
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2,2931,52,C1,596 E. 170TH ST,10456,20.0,0.0,20.0,6926.0,13080.0,2014.0,2,C1,5000000,2024-07-16
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2A,2973,57,C3,1310 REV JAMES POLITE AVE,10459,4.0,0.0,4.0,2750.0,3100.0,1910.0,2,C3,0,2024-08-19
2,MORRISANIA/LONGWOOD,07 RENTALS - WALKUP APARTMENTS,2A,2999,29,C3,1447 LONGFELLOW AVENUE,10459,4.0,0.0,4.0,2500.0,3300.0,1931.0,2,C3,1150000,2024-05-07
2,MORRISANIA/LONGWOOD,08 RENTALS - ELEVATOR APARTMENTS,2,2931,73,D1,1363 FRANKLIN AVENUE,10456,67.0,0.0,67.0,20802.0,56376.0,2003.0,2,D1,2000000,2024-08-27
2,MORRISANIA/LONGWOOD,08 RENTALS - ELEVATOR APARTMENTS,2,2987,25,D9,950 JENNINGS STREET,10460,84.0,0.0,84.0,17500.0,105000.0,1998.0,2,D9,7996283,2024-05-08
2,MORRISANIA/LONGWOOD,08 RENTALS - ELEVATOR APARTMENTS,2,3006,53,D9,1029 FREEMAN STREET,10459,121.0,1.0,122.0,23853.0,107444.0,1931.0,2,D9,0,2024-09-19
2,MORRISANIA/LONGWOOD,08 RENTALS - ELEVATOR APARTMENTS,2,3006,67,D7,1011 FREEMAN STREET,10459,102.0,2.0,104.0,22000.0,88511.0,1931.0,2,D7,0,2024-09-19
2,MORRISANIA/LONGWOOD,08 RENTALS - ELEVATOR APARTMENTS,2,3006,84,D9,1314 WEST FARMS ROAD,10459,107.0,1.0,108.0,22158.0,98190.0,1931.0,2,D9,0,2024-09-19
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2608,22,C6,"1103 FRANKLIN AVE, 12",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1917.0,2,C6,0,2024-01-26
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2608,22,C6,"1103 FRANKLIN AVENUE, 16",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1917.0,2,C6,65000,2024-04-19
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2608,22,C6,"1103 FRANKLIN AVENUE, 17",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1917.0,2,C6,85000,2024-04-19
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2608,22,C6,"1103 FRANKLIN AVENUE, 19",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1917.0,2,C6,79000,2024-01-26
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2608,22,C6,"1103 FRANKLIN AVENUE, 5",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1917.0,2,C6,60000,2023-12-20
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2608,22,C6,"1103 FRANKLIN AVENUE, 9",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1917.0,2,C6,80000,2023-12-20
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2683,100,C6,"1023 AVENUE ST. JOHN, 2B",10455,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1925.0,2,C6,40000,2024-01-12
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2683,100,C6,"1025 AVENUE ST JOHN, 4C",10455,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1925.0,2,C6,23000,2024-09-24
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2683,100,C6,"1025 AVENUE ST. JOHN, 1A",10455,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1925.0,2,C6,44000,2024-04-09
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2683,100,C6,"1025 AVENUE ST. JOHN, 4A",10455,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1925.0,2,C6,35000,2024-07-12
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2683,100,C6,"1027 AVENUE ST JOHN, 1B",10455,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1925.0,2,C6,45000,2024-01-12
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2720,41,C6,"1027 LEGGETT AVENUE, 1E",10455,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1924.0,2,C6,130000,2024-10-02
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2721,43,C6,"1015 LONGWOOD AVENUE, 4B",10459,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1931.0,2,C6,15000,2023-12-15
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2746,21,C6,"946 HOE AVENUE, 5B",10459,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1913.0,2,C6,199000,2024-02-26
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2746,23,C6,"950 HOE AVENUE, 2B",10459,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1913.0,2,C6,187000,2024-05-15
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2746,23,C6,"950 HOE AVENUE, 4D",10459,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1913.0,2,C6,138000,2024-07-08
2,MORRISANIA/LONGWOOD,09 COOPS - WALKUP APARTMENTS,2,2961,15,C6,"757 EAST 169TH STREET, 1E",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1926.0,2,C6,71000,2024-01-19
2,MORRISANIA/LONGWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2707,30,D4,"715 FOX STREET, 2C",10455,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,2008.0,2,D4,320000,2024-10-18
2,MORRISANIA/LONGWOOD,10 COOPS - ELEVATOR APARTMENTS,2,2717,48,D4,"1049 FOX STREET, 6G",10459,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1915.0,2,D4,111000,2024-07-26
2,MORRISANIA/LONGWOOD,12 CONDOS - WALKUP APARTMENTS,2,2748,1013,R2,"1018 FAILE STREET, 1018A",10459,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1915.0,2,R2,0,2024-04-26
2,MORRISANIA/LONGWOOD,12 CONDOS - WALKUP APARTMENTS,2,2749,1032,R2,"1017 FAILE STREET, 1017B",10459,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1915.0,2,R2,248000,2024-05-29
2,MORRISANIA/LONGWOOD,13 CONDOS - ELEVATOR APARTMENTS,2,2364,1025,R4,"3044 3 AVENUE, 4D",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,2006.0,2,R4,350000,2024-05-02
2,MORRISANIA/LONGWOOD,13 CONDOS - ELEVATOR APARTMENTS,2,2364,1027,R4,"3044 3RD AVENUE, 4F",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,2006.0,2,R4,403000,2024-08-19
2,MORRISANIA/LONGWOOD,13 CONDOS - ELEVATOR APARTMENTS,2,2364,1034,R4,"3044 3 AVENUE, 5D",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,2006.0,2,R4,0,2024-03-11
2,MORRISANIA/LONGWOOD,13 CONDOS - ELEVATOR APARTMENTS,2,2364,1034,R4,"3044 3 AVENUE, 5D",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,2006.0,2,R4,390000,2024-07-22
2,MORRISANIA/LONGWOOD,13 CONDOS - ELEVATOR APARTMENTS,2,2364,1044,R4,"3044 3 AVENUE, 6G",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,2006.0,2,R4,325000,2024-02-02
2,MORRISANIA/LONGWOOD,13 CONDOS - ELEVATOR APARTMENTS,2,2381,1001,R4,"837 WASHINGTON AVENUE, 2A",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,2008.0,2,R4,0,2024-08-06
2,MORRISANIA/LONGWOOD,14 RENTALS - 4-10 UNIT,2A,2364,10,S4,3060 3RD AVENUE,10451,4.0,1.0,5.0,2623.0,7905.0,1931.0,2,S4,2000000,2024-03-11
2,MORRISANIA/LONGWOOD,14 RENTALS - 4-10 UNIT,2A,2704,5,S3,980 INTERVALE AVENUE,10459,3.0,1.0,4.0,1476.0,2920.0,1910.0,2,S3,1300000,2024-05-31
2,MORRISANIA/LONGWOOD,14 RENTALS - 4-10 UNIT,2A,2719,10,S3,909 EAST 169TH STREET,10459,3.0,1.0,4.0,1637.0,3060.0,1911.0,2,S3,935000,2024-05-01
2,MORRISANIA/LONGWOOD,17 CONDO COOPS,2,2359,1001,R9,"700 BROOK AVENUE, 4E",10455,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,2010.0,2,R9,263000,2023-11-17
2,MORRISANIA/LONGWOOD,17 CONDO COOPS,2,2359,1001,R9,"704 BROOK AVENUE, 1Q",10455,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,2010.0,2,R9,265000,2024-02-22
2,MORRISANIA/LONGWOOD,21 OFFICE BUILDINGS,4,2328,43,O5,2865 3RD AVENUE,10455,0.0,10.0,10.0,4645.0,20512.0,1920.0,4,O5,6300000,2024-09-19
2,MORRISANIA/LONGWOOD,22 STORE BUILDINGS,4,2368,35,V1,3267 3RD AVENUE,10456,0.0,0.0,0.0,13390.0,0.0,nan,4,K4,0,2023-12-07
2,MORRISANIA/LONGWOOD,22 STORE BUILDINGS,4,2615,34,K2,638 EAST 169 STREET,10456,0.0,14.0,14.0,14700.0,15582.0,1920.0,4,K2,3800000,2024-06-20
2,MORRISANIA/LONGWOOD,22 STORE BUILDINGS,4,2623,196,K2,654 WESTCHESTER AVENUE,10455,0.0,1.0,1.0,2706.0,1837.0,1915.0,4,K2,825000,2024-07-18
2,MORRISANIA/LONGWOOD,22 STORE BUILDINGS,4,2668,56,K1,795 EAST 161ST STREET,10456,0.0,1.0,1.0,1933.0,703.0,1910.0,4,K1,315000,2024-06-18
2,MORRISANIA/LONGWOOD,22 STORE BUILDINGS,4,2691,8,K4,1030 PROSPECT AVENUE,10459,2.0,1.0,3.0,1706.0,3917.0,1910.0,4,K4,450000,2024-10-07
2,MORRISANIA/LONGWOOD,22 STORE BUILDINGS,4,2691,8,K4,1030 PROSPECT AVENUE,10459,2.0,1.0,3.0,1706.0,3917.0,1910.0,4,K4,450000,2024-10-29
2,MORRISANIA/LONGWOOD,22 STORE BUILDINGS,4,2976,40,K1,1285 SOUTHERN BOULEVARD,10459,0.0,2.0,2.0,2567.0,1702.0,1931.0,4,K1,499500,2024-09-09
2,MORRISANIA/LONGWOOD,22 STORE BUILDINGS,4,2980,25,K2,1338-1340 SOUTHERN BOULEVARD,10459,0.0,6.0,6.0,7500.0,6200.0,1931.0,4,K2,2950000,2024-10-29
2,MORRISANIA/LONGWOOD,28 COMMERCIAL CONDOS,4,2371,1002,R5,"1110 WASHINGTON AVE, SU",10456,3.140050697084918,1.0,1.0,3.140050697084918,3.140050697084918,2019.0,4,R5,0,2024-07-29
2,MORRISANIA/LONGWOOD,28 COMMERCIAL CONDOS,4,2714,1003,R5,"980 WESTCHESTER AVENUE, COMM",10459,3.140050697084918,1.0,1.0,3.140050697084918,3.140050697084918,2020.0,4,R5,0,2023-12-28
2,MORRISANIA/LONGWOOD,29 COMMERCIAL GARAGES,4,2388,59,G2,1109 WASHINGTON AVENUE,10456,0.0,2.0,2.0,8760.0,4640.0,1949.0,4,G2,3000000,2024-07-18
2,MORRISANIA/LONGWOOD,29 COMMERCIAL GARAGES,4,2388,61,G7,1103 WASHINGTON AVENUE,10456,0.0,0.0,0.0,9698.0,0.0,nan,4,G7,345000,2024-07-18
2,MORRISANIA/LONGWOOD,29 COMMERCIAL GARAGES,4,2388,64,G7,1097 WASHINGTON AVENUE,10456,0.0,0.0,0.0,2356.0,0.0,nan,4,G7,1100000,2024-07-18
2,MORRISANIA/LONGWOOD,29 COMMERCIAL GARAGES,4,2388,67,G7,1091 WASHINGTON AVENUE,10456,0.0,0.0,0.0,7066.0,0.0,nan,4,G7,4500000,2024-07-18
2,MORRISANIA/LONGWOOD,29 COMMERCIAL GARAGES,4,2388,68,G7,N/A EAST 166 STREET,10456,0.0,0.0,0.0,15233.0,0.0,nan,4,G7,3940000,2024-07-18
2,MORRISANIA/LONGWOOD,29 COMMERCIAL GARAGES,4,2388,69,G7,449 EAST 166 STREET,10456,0.0,0.0,0.0,3295.0,0.0,nan,4,G7,3940000,2024-07-18
2,MORRISANIA/LONGWOOD,29 COMMERCIAL GARAGES,4,2388,71,G7,447 EAST 166 STREET,10456,0.0,0.0,0.0,5686.0,0.0,nan,4,G7,10000,2024-07-18
2,MORRISANIA/LONGWOOD,29 COMMERCIAL GARAGES,4,2393,20,GU,422 EAST 168 STREET,10456,0.0,1.0,1.0,2882.0,900.0,1994.0,4,GU,0,2023-11-09
2,MORRISANIA/LONGWOOD,29 COMMERCIAL GARAGES,4,2393,21,G7,424 EAST 168 STREET,10456,0.0,0.0,0.0,2882.0,0.0,nan,4,G7,0,2023-11-09
2,MORRISANIA/LONGWOOD,29 COMMERCIAL GARAGES,4,2607,8,G2,3314 3RD AVENUE,10456,0.0,2.0,2.0,887.0,1536.0,1920.0,4,G2,550000,2024-08-13
2,MORRISANIA/LONGWOOD,29 COMMERCIAL GARAGES,4,2744,43,G7,1075 WEST FARMS ROAD,10459,0.0,0.0,0.0,3481.0,0.0,nan,4,G7,801000,2024-08-15
2,MORRISANIA/LONGWOOD,29 COMMERCIAL GARAGES,4,2744,44,G7,N/A WEST FARMS ROAD,10459,0.0,0.0,0.0,1611.0,0.0,nan,4,G7,801000,2024-08-15
2,MORRISANIA/LONGWOOD,29 COMMERCIAL GARAGES,4,2980,45,G7,N/A HOE AVENUE,10459,0.0,0.0,0.0,2500.0,0.0,nan,4,G7,400000,2024-04-10
2,MORRISANIA/LONGWOOD,30 WAREHOUSES,4,2623,165,E9,585 JACKSON AVE,10455,0.0,1.0,1.0,5010.0,10020.0,1920.0,4,E9,2700000,2024-02-06
2,MORRISANIA/LONGWOOD,30 WAREHOUSES,4,2623,165,E9,585 JACKSON AVENUE,10455,0.0,1.0,1.0,5010.0,10020.0,1920.0,4,E9,0,2024-07-29
2,MORRISANIA/LONGWOOD,30 WAREHOUSES,4,2722,18,E1,857 SOUTHERN BOULEVARD,10459,0.0,1.0,1.0,3250.0,3182.0,1930.0,4,E1,925000,2024-05-16
2,MORRISANIA/LONGWOOD,31 COMMERCIAL VACANT LAND,4,2369,69,V9,N/A WEIHER COURT,10456,0.0,0.0,0.0,8017.0,0.0,nan,4,V9,4300000,2024-04-01
2,MORRISANIA/LONGWOOD,31 COMMERCIAL VACANT LAND,4,2389,28,V1,458 EAST 168TH STREET,10456,0.0,0.0,0.0,3896.0,0.0,nan,4,V1,1225000,2024-05-24
2,MORRISANIA/LONGWOOD,31 COMMERCIAL VACANT LAND,4,2663,28,V1,N/A BOSTON ROAD,10456,0.0,0.0,0.0,1500.0,0.0,nan,4,V1,2200000,2024-07-05
2,MORRISANIA/LONGWOOD,31 COMMERCIAL VACANT LAND,4,2728,22,V1,944 HOME STREET,10459,0.0,0.0,0.0,2693.0,0.0,nan,4,V1,375000,2024-03-27
2,MORRISANIA/LONGWOOD,31 COMMERCIAL VACANT LAND,4,2963,18,V1,806 EAST 170 STREET,10459,0.0,0.0,0.0,3175.0,0.0,nan,4,V1,0,2024-08-14
2,MORRISANIA/LONGWOOD,37 RELIGIOUS FACILITIES,4,2640,24,M1,690 EAST 166 STREET,10456,0.0,1.0,1.0,10570.0,8160.0,1903.0,4,M1,0,2024-03-29
2,MORRISANIA/LONGWOOD,37 RELIGIOUS FACILITIES,4,2691,18,M9,1056 PROSPECT AVENUE,10459,0.0,1.0,1.0,5922.0,5020.0,1910.0,4,M9,380250,2024-08-05
2,MORRISANIA/LONGWOOD,41 TAX CLASS 4 - OTHER,4,2393,22,Z9,428 EAST 168 STREET,10456,0.0,0.0,0.0,3261.0,0.0,nan,4,Z9,0,2023-11-09
2,MORRISANIA/LONGWOOD,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,2371,1001,RA,"1110 WASHINGTON AVE, CU",10456,3.140050697084918,1.0,1.0,3.140050697084918,3.140050697084918,2019.0,4,RA,0,2024-07-29
2,MORRISANIA/LONGWOOD,44 CONDO PARKING,4,2361,1111,RG,"600 BERGEN AVENUE, 11",10455,3.140050697084918,1.0,1.0,3.140050697084918,3.140050697084918,2018.0,4,RG,10,2023-12-07
2,MORRISANIA/LONGWOOD,46 CONDO STORE BUILDINGS,4,2294,1105,RK,"556 BERGEN AVENUE, 5",10455,3.140050697084918,1.0,1.0,3.140050697084918,3.140050697084918,2018.0,4,RK,10,2023-12-07
2,MORRISANIA/LONGWOOD,46 CONDO STORE BUILDINGS,4,2361,1108,RK,"600 BERGEN AVENUE, 8",10455,3.140050697084918,1.0,1.0,3.140050697084918,3.140050697084918,2018.0,4,RK,10,2023-12-07
2,MORRISANIA/LONGWOOD,46 CONDO STORE BUILDINGS,4,2361,1109,RK,"600 BERGEN AVENUE, 9",10455,3.140050697084918,1.0,1.0,3.140050697084918,3.140050697084918,2018.0,4,RK,10,2023-12-07
2,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY DWELLINGS,1,2280,69,A5,423 EAST 135TH STREET,10454,1.0,0.0,1.0,1666.0,3008.0,1901.0,1,A5,695000,2024-08-02
2,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY DWELLINGS,1,2284,111,A5,421 EAST 139 STREET,10454,1.0,0.0,1.0,1667.0,2160.0,1910.0,1,A5,0,2024-04-07
2,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY DWELLINGS,1,2286,19,A5,416 EAST 142 STREET,10454,1.0,0.0,1.0,1658.0,1960.0,1910.0,1,A5,0,2023-12-05
2,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY DWELLINGS,1,2286,19,A5,416 EAST 142ND STREET,10454,1.0,0.0,1.0,1658.0,1960.0,1910.0,1,A5,960000,2024-07-03
2,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY DWELLINGS,1,2287,21,A5,432 EAST 143 STREET,10454,1.0,0.0,1.0,1400.0,952.0,1899.0,1,A5,849000,2024-02-05
2,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY DWELLINGS,1,2288,68,A5,467 EAST 143RD STREET,10454,1.0,0.0,1.0,1492.0,2112.0,1899.0,1,A5,550000,2024-04-04
2,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY DWELLINGS,1,2288,80,A5,443 EAST 143 STREET,10454,1.0,0.0,1.0,2500.0,2850.0,1899.0,1,A5,0,2024-08-29
2,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY DWELLINGS,1,2288,85,A5,431 EAST 143 STREET,10454,1.0,0.0,1.0,1850.0,2160.0,1901.0,1,A5,780000,2023-12-04
2,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY DWELLINGS,1,2553,47,A5,633 EAST 140TH STREET,10454,1.0,0.0,1.0,1758.0,1683.0,2000.0,1,A5,655000,2023-11-27
2,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY DWELLINGS,1,2555,25,A5,607 OAK TERRACE,10454,1.0,0.0,1.0,2089.0,1104.0,2000.0,1,A5,678000,2024-06-20
2,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY DWELLINGS,1,2561,82,A5,691 EAST 132 STREET,10454,1.0,0.0,1.0,1650.0,1430.0,1920.0,1,A5,650000,2024-01-02
2,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY DWELLINGS,1,2561,84,A5,685 EAST 132 STREET,10454,1.0,0.0,1.0,1650.0,1400.0,1920.0,1,A5,0,2024-05-02
2,MOTT HAVEN/PORT MORRIS,01 ONE FAMILY DWELLINGS,1,2561,84,A5,685 EAST 132 STREET,10454,1.0,0.0,1.0,1650.0,1400.0,1920.0,1,A5,299000,2024-07-22
2,MOTT HAVEN/PORT MORRIS,02 TWO FAMILY DWELLINGS,1,2278,24,B1,432 E. 134TH STREET,10454,2.0,0.0,2.0,1667.0,2320.0,1901.0,1,B1,0,2024-07-02
2,MOTT HAVEN/PORT MORRIS,02 TWO FAMILY DWELLINGS,1,2280,24,B9,432 EAST 136TH,10454,2.0,0.0,2.0,1500.0,2115.0,1901.0,1,B9,935000,2024-02-28
2,MOTT HAVEN/PORT MORRIS,02 TWO FAMILY DWELLINGS,1,2284,99,B3,445 E 139TH ST,10454,2.0,0.0,2.0,1667.0,2400.0,1910.0,1,B3,820000,2024-10-22
2,MOTT HAVEN/PORT MORRIS,02 TWO FAMILY DWELLINGS,1,2286,102,B3,433 EAST 141ST STREET,10454,2.0,0.0,2.0,1875.0,2160.0,1910.0,1,B3,55000,2023-12-26
2,MOTT HAVEN/PORT MORRIS,02 TWO FAMILY DWELLINGS,1,2286,110,B1,417 EAST 141 STREET,10454,2.0,0.0,2.0,1667.0,1808.0,2005.0,1,B1,10,2024-06-14
